province,antibiotic,metric,value,unit,china_mean,fold_change,log2_fc,qu_category,qu_subcategory,NBS_region,RR_ranking,antibiotic_group,primary_source,environmental_signature
Hubei,Tetracycline,S. aureus resistance,14.3,% resistant strains,18.9,0.7566137566137567,-0.402371087442683,Second,3,Central,9,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Hubei,Levofloxacin,S. aureus resistance,14.4,% resistant strains,15.048387096774194,0.9569131832797427,-0.06354005390993356,Second,3,Central,9,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Hubei,Chloramphenicol,S. aureus resistance,4.8,% resistant strains,5.84,0.821917808219178,-0.2829339632714988,Second,3,Central,9,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Hubei,Rifampicin,S. aureus resistance,1.5,% resistant strains,1.4645161290322581,1.0242290748898677,0.03453841870447855,Second,3,Central,9,Rifamycins,Clinical,Low environmental detection; specialized use
Hunan,Penicillin G,S. aureus resistance,91.4,% resistant strains,90.80645161290323,1.0065364120781528,0.009399363589990715,Fourth,5,Central,13,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Hunan,Erythromycin,S. aureus resistance,44.4,% resistant strains,56.50322580645161,0.7857958437999544,-0.34777355771566976,Fourth,5,Central,13,Macrolides,Clinical,Higher in urban sludge; low agricultural use
Hunan,Clindamycin,S. aureus resistance,21.1,% resistant strains,30.148387096774194,0.6998716028247379,-0.5148378227707391,Fourth,5,Central,13,Lincosamides,Clinical + Agriculture,Moderate persistence; used for Gram-positive infections
Hunan,Ciprofloxacin,S. aureus resistance,11.1,% resistant strains,15.596774193548388,0.7116856256463288,-0.49068799762722254,Fourth,5,Central,13,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Hunan,Tetracycline,S. aureus resistance,22.1,% resistant strains,18.9,1.1693121693121695,0.22566013517035918,Fourth,5,Central,13,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Hunan,Levofloxacin,S. aureus resistance,12.2,% resistant strains,15.048387096774194,0.8107181136120042,-0.30272771778935975,Fourth,5,Central,13,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Hunan,Chloramphenicol,S. aureus resistance,5.3,% resistant strains,5.84,0.9075342465753424,-0.13997600942945576,Fourth,5,Central,13,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Hunan,Rifampicin,S. aureus resistance,1.4,% resistant strains,1.4645161290322581,0.9559471365638765,-0.06499725484643584,Fourth,5,Central,13,Rifamycins,Clinical,Low environmental detection; specialized use
Guangdong,Penicillin G,S. aureus resistance,86.2,% resistant strains,90.80645161290323,0.9492717584369449,-0.075106932378981,Fourth,5,Eastern,11,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Guangdong,Erythromycin,S. aureus resistance,39.9,% resistant strains,56.50322580645161,0.7061543731445535,-0.50194448784343,Fourth,5,Eastern,11,Macrolides,Clinical,Higher in urban sludge; low agricultural use
Guangdong,Clindamycin,S. aureus resistance,23,% resistant strains,30.148387096774194,0.7628932163492403,-0.39044696053354916,Fourth,5,Eastern,11,Lincosamides,Clinical + Agriculture,Moderate persistence; used for Gram-positive infections
Guangdong,Ciprofloxacin,S. aureus resistance,16.3,% resistant strains,15.596774193548388,1.0450879007238882,0.06362429025374912,Fourth,5,Eastern,11,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Guangdong,Tetracycline,S. aureus resistance,28.3,% resistant strains,18.9,1.4973544973544974,0.5824158186108097,Fourth,5,Eastern,11,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Guangdong,Levofloxacin,S. aureus resistance,16.6,% resistant strains,15.048387096774194,1.1031082529474814,0.14157437599467906,Fourth,5,Eastern,11,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Guangdong,Chloramphenicol,S. aureus resistance,5.9,% resistant strains,5.84,1.0102739726027399,0.014746585369186594,Fourth,5,Eastern,11,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Guangdong,Rifampicin,S. aureus resistance,2.3,% resistant strains,1.4645161290322581,1.5704845814977972,0.651209779152973,Fourth,5,Eastern,11,Rifamycins,Clinical,Low environmental detection; specialized use
Guangxi,Penicillin G,S. aureus resistance,90.5,% resistant strains,90.80645161290323,0.9966252220248667,-0.004877009497511485,Fourth,6,Western,26,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Guangxi,Erythromycin,S. aureus resistance,40.9,% resistant strains,56.50322580645161,0.7238524777346427,-0.46623239112402687,Fourth,6,Western,26,Macrolides,Clinical,Higher in urban sludge; low agricultural use
Guangxi,Clindamycin,S. aureus resistance,26.8,% resistant strains,30.148387096774194,0.8889364433982453,-0.1698478210201519,Fourth,6,Western,26,Lincosamides,Clinical + Agriculture,Moderate persistence; used for Gram-positive infections
Guangxi,Ciprofloxacin,S. aureus resistance,11.1,% resistant strains,15.596774193548388,0.7116856256463288,-0.49068799762722254,Fourth,6,Western,26,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Guangxi,Tetracycline,S. aureus resistance,31,% resistant strains,18.9,1.6402116402116402,0.7138819810531649,Fourth,6,Western,26,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Guangxi,Levofloxacin,S. aureus resistance,9.6,% resistant strains,15.048387096774194,0.6379421221864952,-0.6485025546310897,Fourth,6,Western,26,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Guangxi,Chloramphenicol,S. aureus resistance,7.1,% resistant strains,5.84,1.215753424657534,0.28185065551202704,Fourth,6,Western,26,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Guangxi,Rifampicin,S. aureus resistance,3.2,% resistant strains,1.4645161290322581,2.185022026431718,1.1276478230959603,Fourth,6,Western,26,Rifamycins,Clinical,Low environmental detection; specialized use
Hainan,Penicillin G,S. aureus resistance,89.1,% resistant strains,90.80645161290323,0.9812078152753108,-0.0273693699461572,Fourth,7,Eastern,31,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Hainan,Erythromycin,S. aureus resistance,39.1,% resistant strains,56.50322580645161,0.6919958894724824,-0.5311646267584235,Fourth,7,Eastern,31,Macrolides,Clinical,Higher in urban sludge; low agricultural use
Hainan,Clindamycin,S. aureus resistance,19.6,% resistant strains,30.148387096774194,0.6501176974106571,-0.621227167362716,Fourth,7,Eastern,31,Lincosamides,Clinical + Agriculture,Moderate persistence; used for Gram-positive infections
Hainan,Ciprofloxacin,S. aureus resistance,9.6,% resistant strains,15.596774193548388,0.615511892450879,-0.7001413632561722,Fourth,7,Eastern,31,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Hainan,Tetracycline,S. aureus resistance,35.9,% resistant strains,18.9,1.8994708994708995,0.9255976096019788,Fourth,7,Eastern,31,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Hainan,Levofloxacin,S. aureus resistance,9.6,% resistant strains,15.048387096774194,0.6379421221864952,-0.6485025546310897,Fourth,7,Eastern,31,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Hainan,Chloramphenicol,S. aureus resistance,6.1,% resistant strains,5.84,1.0445205479452055,0.06284087357023149,Fourth,7,Eastern,31,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Hainan,Rifampicin,S. aureus resistance,2.9,% resistant strains,1.4645161290322581,1.9801762114537442,0.9856288182235321,Fourth,7,Eastern,31,Rifamycins,Clinical,Low environmental detection; specialized use
Chongqing,Penicillin G,S. aureus resistance,92.5,% resistant strains,90.80645161290323,1.0186500888099466,0.026658563935595198,Second,3,Western,10,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Chongqing,Erythromycin,S. aureus resistance,52.5,% resistant strains,56.50322580645161,0.9291504909796757,-0.10601581151229084,Second,3,Western,10,Macrolides,Clinical,Higher in urban sludge; low agricultural use
Chongqing,Clindamycin,S. aureus resistance,27.1,% resistant strains,30.148387096774194,0.8988872244810615,-0.1537879701240527,Second,3,Western,10,Lincosamides,Clinical + Agriculture,Moderate persistence; used for Gram-positive infections
Chongqing,Ciprofloxacin,S. aureus resistance,13,% resistant strains,15.596774193548388,0.8335056876938987,-0.2627360509488738,Second,3,Western,10,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Chongqing,Tetracycline,S. aureus resistance,16.4,% resistant strains,18.9,0.8677248677248677,-0.20469041960298903,Second,3,Western,10,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Chongqing,Levofloxacin,S. aureus resistance,13.2,% resistant strains,15.048387096774194,0.8771704180064308,-0.18907093599379252,Second,3,Western,10,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Chongqing,Chloramphenicol,S. aureus resistance,4,% resistant strains,5.84,0.684931506849315,-0.5459683691052926,Second,3,Western,10,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Chongqing,Rifampicin,S. aureus resistance,1.3,% resistant strains,1.4645161290322581,0.8876651982378855,-0.17191245876294758,Second,3,Western,10,Rifamycins,Clinical,Low environmental detection; specialized use
Sichuan,Penicillin G,S. aureus resistance,93.4,% resistant strains,90.80645161290323,1.0285612788632328,0.040627748241582995,Fourth,6,Western,19,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Sichuan,Erythromycin,S. aureus resistance,56,% resistant strains,56.50322580645161,0.9910938570449875,-0.012906407120809224,Fourth,6,Western,19,Macrolides,Clinical,Higher in urban sludge; low agricultural use
Sichuan,Clindamycin,S. aureus resistance,31.5,% resistant strains,30.148387096774194,1.0448320136956988,0.06327100690935453,Fourth,6,Western,19,Lincosamides,Clinical + Agriculture,Moderate persistence; used for Gram-positive infections
Sichuan,Ciprofloxacin,S. aureus resistance,13.9,% resistant strains,15.596774193548388,0.8912099276111686,-0.16616279125382089,Fourth,6,Western,19,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Sichuan,Tetracycline,S. aureus resistance,19,% resistant strains,18.9,1.0052910052910053,0.007613184109875269,Fourth,6,Western,19,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Sichuan,Levofloxacin,S. aureus resistance,13.9,% resistant strains,15.048387096774194,0.9236870310825295,-0.11452398262873843,Fourth,6,Western,19,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Sichuan,Chloramphenicol,S. aureus resistance,4.4,% resistant strains,5.84,0.7534246575342467,-0.4084648453553574,Fourth,6,Western,19,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Sichuan,Rifampicin,S. aureus resistance,1,% resistant strains,1.4645161290322581,0.6828193832599119,-0.5504240820166775,Fourth,6,Western,19,Rifamycins,Clinical,Low environmental detection; specialized use
Guizhou,Penicillin G,S. aureus resistance,94.3,% resistant strains,90.80645161290323,1.0384724689165186,0.05446296920701738,Fourth,6,Western,22,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Guizhou,Erythromycin,S. aureus resistance,51.2,% resistant strains,56.50322580645161,0.90614295501256,-0.14218942406577567,Fourth,6,Western,22,Macrolides,Clinical,Higher in urban sludge; low agricultural use
Guizhou,Clindamycin,S. aureus resistance,31.8,% resistant strains,30.148387096774194,1.0547827947785149,0.07694594380643097,Fourth,6,Western,22,Lincosamides,Clinical + Agriculture,Moderate persistence; used for Gram-positive infections
Guizhou,Ciprofloxacin,S. aureus resistance,7.1,% resistant strains,15.596774193548388,0.4552223371251292,-1.1353567444726465,Fourth,6,Western,22,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Guizhou,Tetracycline,S. aureus resistance,24.7,% resistant strains,18.9,1.306878306878307,0.3861248073636051,Fourth,6,Western,22,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Guizhou,Levofloxacin,S. aureus resistance,7.4,% resistant strains,15.048387096774194,0.4917470525187567,-1.024011689723296,Fourth,6,Western,22,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Guizhou,Chloramphenicol,S. aureus resistance,6.9,% resistant strains,5.84,1.1815068493150687,0.2406279927855144,Fourth,6,Western,22,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Guizhou,Rifampicin,S. aureus resistance,1,% resistant strains,1.4645161290322581,0.6828193832599119,-0.5504240820166775,Fourth,6,Western,22,Rifamycins,Clinical,Low environmental detection; specialized use
Yunnan,Penicillin G,S. aureus resistance,93.7,% resistant strains,90.80645161290323,1.0318650088809946,0.045254246191107725,Fourth,6,Western,20,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Yunnan,Erythromycin,S. aureus resistance,55.7,% resistant strains,56.50322580645161,0.9857844256679609,-0.020655906725743838,Fourth,6,Western,20,Macrolides,Clinical,Higher in urban sludge; low agricultural use
Yunnan,Clindamycin,S. aureus resistance,31.8,% resistant strains,30.148387096774194,1.0547827947785149,0.07694594380643097,Fourth,6,Western,20,Lincosamides,Clinical + Agriculture,Moderate persistence; used for Gram-positive infections
Yunnan,Ciprofloxacin,S. aureus resistance,14.6,% resistant strains,15.596774193548388,0.9360910031023785,-0.09527930509731113,Fourth,6,Western,20,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Yunnan,Tetracycline,S. aureus resistance,33.3,% resistant strains,18.9,1.7619047619047619,0.8171359428501894,Fourth,6,Western,20,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Yunnan,Levofloxacin,S. aureus resistance,13.2,% resistant strains,15.048387096774194,0.8771704180064308,-0.18907093599379252,Fourth,6,Western,20,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Yunnan,Chloramphenicol,S. aureus resistance,11.6,% resistant strains,5.84,1.9863013698630136,0.9900845311349172,Fourth,6,Western,20,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Yunnan,Rifampicin,S. aureus resistance,1.4,% resistant strains,1.4645161290322581,0.9559471365638765,-0.06499725484643584,Fourth,6,Western,20,Rifamycins,Clinical,Low environmental detection; specialized use
Tibet,Penicillin G,S. aureus resistance,95.5,% resistant strains,90.80645161290323,1.0516873889875666,0.07270593145503201,Third,4,Western,17,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Tibet,Erythromycin,S. aureus resistance,51.4,% resistant strains,56.50322580645161,0.9096825759305778,-0.1365648748718977,Third,4,Western,17,Macrolides,Clinical,Higher in urban sludge; low agricultural use
Tibet,Clindamycin,S. aureus resistance,34.5,% resistant strains,30.148387096774194,1.1443398245238605,0.19451554018760706,Third,4,Western,17,Lincosamides,Clinical + Agriculture,Moderate persistence; used for Gram-positive infections
