province,antibiotic,metric,value,unit,china_mean,fold_change,log2_fc,qu_category,qu_subcategory,NBS_region,RR_ranking,antibiotic_group,primary_source,environmental_signature
Shandong,Penicillin G,S. aureus resistance,92.9,% resistant strains,90.80645161290323,1.0230550621669627,0.03288379491457389,Second,2,Eastern,6,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Shandong,Rifampicin,S. aureus resistance,0.8,% resistant strains,1.4645161290322581,0.5462555066079295,-0.8723521769040397,Second,2,Eastern,6,Rifamycins,Clinical,Low environmental detection; specialized use
Shandong,Tetracycline,S. aureus resistance,11.4,% resistant strains,18.9,0.6031746031746033,-0.7293524100563308,Second,2,Eastern,6,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Henan,Chloramphenicol,S. aureus resistance,5.9,% resistant strains,5.84,1.0102739726027399,0.014746585369186594,Fourth,5,Central,15,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Henan,Clindamycin,S. aureus resistance,44.1,% resistant strains,30.148387096774194,1.4627648191739782,0.5486978340795962,Fourth,5,Central,15,Lincosamides,Clinical + Agriculture,Moderate persistence; used for Gram-positive infections
Henan,Ciprofloxacin,S. aureus resistance,11.9,% resistant strains,15.596774193548388,0.7629782833505687,-0.3902861006693849,Fourth,5,Central,15,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Henan,Erythromycin,S. aureus resistance,69.6,% resistant strains,56.50322580645161,1.2317880794701987,0.30075407178295255,Fourth,5,Central,15,Macrolides,Clinical,Higher in urban sludge; low agricultural use
Henan,Gentamicin,S. aureus resistance,10.1,% resistant strains,8.458064516129033,1.194126620900076,0.2559558229169151,Fourth,5,Central,15,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Henan,Levofloxacin,S. aureus resistance,13.5,% resistant strains,15.048387096774194,0.8971061093247589,-0.1566494583014149,Fourth,5,Central,15,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Henan,Penicillin G,S. aureus resistance,94.7,% resistant strains,90.80645161290323,1.0428774422735345,0.060569624000305765,Fourth,5,Central,15,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Henan,Rifampicin,S. aureus resistance,1.6,% resistant strains,1.4645161290322581,1.092511013215859,0.1276478230959603,Fourth,5,Central,15,Rifamycins,Clinical,Low environmental detection; specialized use
Henan,Tetracycline,S. aureus resistance,17,% resistant strains,18.9,0.8994708994708995,-0.1528514880833708,Fourth,5,Central,15,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Hubei,Penicillin G,S. aureus resistance,92.1,% resistant strains,90.80645161290323,1.0142451154529306,0.020406354623256337,Second,3,Central,9,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Hubei,Erythromycin,S. aureus resistance,53.2,% resistant strains,56.50322580645161,0.9415391641927382,-0.08690698856458602,Second,3,Central,9,Macrolides,Clinical,Higher in urban sludge; low agricultural use
Hubei,Clindamycin,S. aureus resistance,28.7,% resistant strains,30.148387096774194,0.9519580569227477,-0.07103008480223659,Second,3,Central,9,Lincosamides,Clinical + Agriculture,Moderate persistence; used for Gram-positive infections
Hubei,Ciprofloxacin,S. aureus resistance,15.8,% resistant strains,15.596774193548388,1.0130299896587383,0.018676884199774427,Second,3,Central,9,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Hubei,Tetracycline,S. aureus resistance,14.3,% resistant strains,18.9,0.7566137566137567,-0.402371087442683,Second,3,Central,9,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Hubei,Levofloxacin,S. aureus resistance,14.4,% resistant strains,15.048387096774194,0.9569131832797427,-0.06354005390993356,Second,3,Central,9,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Hubei,Gentamicin,S. aureus resistance,8.2,% resistant strains,8.458064516129033,0.9694889397406558,-0.04470365521679599,Second,3,Central,9,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Hubei,Chloramphenicol,S. aureus resistance,4.8,% resistant strains,5.84,0.821917808219178,-0.2829339632714988,Second,3,Central,9,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Hubei,Rifampicin,S. aureus resistance,1.5,% resistant strains,1.4645161290322581,1.0242290748898677,0.03453841870447855,Second,3,Central,9,Rifamycins,Clinical,Low environmental detection; specialized use
Hunan,Penicillin G,S. aureus resistance,91.4,% resistant strains,90.80645161290323,1.0065364120781528,0.009399363589990715,Fourth,5,Central,13,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Hunan,Erythromycin,S. aureus resistance,44.4,% resistant strains,56.50322580645161,0.7857958437999544,-0.34777355771566976,Fourth,5,Central,13,Macrolides,Clinical,Higher in urban sludge; low agricultural use
Hunan,Clindamycin,S. aureus resistance,21.1,% resistant strains,30.148387096774194,0.6998716028247379,-0.5148378227707391,Fourth,5,Central,13,Lincosamides,Clinical + Agriculture,Moderate persistence; used for Gram-positive infections
Hunan,Ciprofloxacin,S. aureus resistance,11.1,% resistant strains,15.596774193548388,0.7116856256463288,-0.49068799762722254,Fourth,5,Central,13,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Hunan,Tetracycline,S. aureus resistance,22.1,% resistant strains,18.9,1.1693121693121695,0.22566013517035918,Fourth,5,Central,13,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Hunan,Levofloxacin,S. aureus resistance,12.2,% resistant strains,15.048387096774194,0.8107181136120042,-0.30272771778935975,Fourth,5,Central,13,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Hunan,Gentamicin,S. aureus resistance,6.1,% resistant strains,8.458064516129033,0.7212051868802439,-0.47151832227199336,Fourth,5,Central,13,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Hunan,Chloramphenicol,S. aureus resistance,5.3,% resistant strains,5.84,0.9075342465753424,-0.13997600942945576,Fourth,5,Central,13,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Hunan,Rifampicin,S. aureus resistance,1.4,% resistant strains,1.4645161290322581,0.9559471365638765,-0.06499725484643584,Fourth,5,Central,13,Rifamycins,Clinical,Low environmental detection; specialized use
Guangdong,Penicillin G,S. aureus resistance,86.2,% resistant strains,90.80645161290323,0.9492717584369449,-0.075106932378981,Fourth,5,Eastern,11,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Guangdong,Erythromycin,S. aureus resistance,39.9,% resistant strains,56.50322580645161,0.7061543731445535,-0.50194448784343,Fourth,5,Eastern,11,Macrolides,Clinical,Higher in urban sludge; low agricultural use
Guangdong,Clindamycin,S. aureus resistance,23,% resistant strains,30.148387096774194,0.7628932163492403,-0.39044696053354916,Fourth,5,Eastern,11,Lincosamides,Clinical + Agriculture,Moderate persistence; used for Gram-positive infections
Guangdong,Ciprofloxacin,S. aureus resistance,16.3,% resistant strains,15.596774193548388,1.0450879007238882,0.06362429025374912,Fourth,5,Eastern,11,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Guangdong,Tetracycline,S. aureus resistance,28.3,% resistant strains,18.9,1.4973544973544974,0.5824158186108097,Fourth,5,Eastern,11,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Guangdong,Levofloxacin,S. aureus resistance,16.6,% resistant strains,15.048387096774194,1.1031082529474814,0.14157437599467906,Fourth,5,Eastern,11,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Guangdong,Gentamicin,S. aureus resistance,9.8,% resistant strains,8.458064516129033,1.1586575133485888,0.2124541842803288,Fourth,5,Eastern,11,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Guangdong,Chloramphenicol,S. aureus resistance,5.9,% resistant strains,5.84,1.0102739726027399,0.014746585369186594,Fourth,5,Eastern,11,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Guangdong,Rifampicin,S. aureus resistance,2.3,% resistant strains,1.4645161290322581,1.5704845814977972,0.651209779152973,Fourth,5,Eastern,11,Rifamycins,Clinical,Low environmental detection; specialized use
Guangxi,Penicillin G,S. aureus resistance,90.5,% resistant strains,90.80645161290323,0.9966252220248667,-0.004877009497511485,Fourth,6,Western,26,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Guangxi,Erythromycin,S. aureus resistance,40.9,% resistant strains,56.50322580645161,0.7238524777346427,-0.46623239112402687,Fourth,6,Western,26,Macrolides,Clinical,Higher in urban sludge; low agricultural use
Guangxi,Clindamycin,S. aureus resistance,26.8,% resistant strains,30.148387096774194,0.8889364433982453,-0.1698478210201519,Fourth,6,Western,26,Lincosamides,Clinical + Agriculture,Moderate persistence; used for Gram-positive infections
Guangxi,Ciprofloxacin,S. aureus resistance,11.1,% resistant strains,15.596774193548388,0.7116856256463288,-0.49068799762722254,Fourth,6,Western,26,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Guangxi,Tetracycline,S. aureus resistance,31,% resistant strains,18.9,1.6402116402116402,0.7138819810531649,Fourth,6,Western,26,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Guangxi,Levofloxacin,S. aureus resistance,9.6,% resistant strains,15.048387096774194,0.6379421221864952,-0.6485025546310897,Fourth,6,Western,26,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Guangxi,Gentamicin,S. aureus resistance,5.7,% resistant strains,8.458064516129033,0.6739130434782609,-0.5693656456701377,Fourth,6,Western,26,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Guangxi,Chloramphenicol,S. aureus resistance,7.1,% resistant strains,5.84,1.215753424657534,0.28185065551202704,Fourth,6,Western,26,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Guangxi,Rifampicin,S. aureus resistance,3.2,% resistant strains,1.4645161290322581,2.185022026431718,1.1276478230959603,Fourth,6,Western,26,Rifamycins,Clinical,Low environmental detection; specialized use
Hainan,Penicillin G,S. aureus resistance,89.1,% resistant strains,90.80645161290323,0.9812078152753108,-0.0273693699461572,Fourth,7,Eastern,31,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Hainan,Erythromycin,S. aureus resistance,39.1,% resistant strains,56.50322580645161,0.6919958894724824,-0.5311646267584235,Fourth,7,Eastern,31,Macrolides,Clinical,Higher in urban sludge; low agricultural use
Hainan,Clindamycin,S. aureus resistance,19.6,% resistant strains,30.148387096774194,0.6501176974106571,-0.621227167362716,Fourth,7,Eastern,31,Lincosamides,Clinical + Agriculture,Moderate persistence; used for Gram-positive infections
Hainan,Ciprofloxacin,S. aureus resistance,9.6,% resistant strains,15.596774193548388,0.615511892450879,-0.7001413632561722,Fourth,7,Eastern,31,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Hainan,Tetracycline,S. aureus resistance,35.9,% resistant strains,18.9,1.8994708994708995,0.9255976096019788,Fourth,7,Eastern,31,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Hainan,Levofloxacin,S. aureus resistance,9.6,% resistant strains,15.048387096774194,0.6379421221864952,-0.6485025546310897,Fourth,7,Eastern,31,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Hainan,Gentamicin,S. aureus resistance,4.3,% resistant strains,8.458064516129033,0.5083905415713196,-0.9759909051327815,Fourth,7,Eastern,31,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Hainan,Chloramphenicol,S. aureus resistance,6.1,% resistant strains,5.84,1.0445205479452055,0.06284087357023149,Fourth,7,Eastern,31,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Hainan,Rifampicin,S. aureus resistance,2.9,% resistant strains,1.4645161290322581,1.9801762114537442,0.9856288182235321,Fourth,7,Eastern,31,Rifamycins,Clinical,Low environmental detection; specialized use
Chongqing,Penicillin G,S. aureus resistance,92.5,% resistant strains,90.80645161290323,1.0186500888099466,0.026658563935595198,Second,3,Western,10,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Chongqing,Erythromycin,S. aureus resistance,52.5,% resistant strains,56.50322580645161,0.9291504909796757,-0.10601581151229084,Second,3,Western,10,Macrolides,Clinical,Higher in urban sludge; low agricultural use
Chongqing,Clindamycin,S. aureus resistance,27.1,% resistant strains,30.148387096774194,0.8988872244810615,-0.1537879701240527,Second,3,Western,10,Lincosamides,Clinical + Agriculture,Moderate persistence; used for Gram-positive infections
Chongqing,Ciprofloxacin,S. aureus resistance,13,% resistant strains,15.596774193548388,0.8335056876938987,-0.2627360509488738,Second,3,Western,10,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Chongqing,Tetracycline,S. aureus resistance,16.4,% resistant strains,18.9,0.8677248677248677,-0.20469041960298903,Second,3,Western,10,Tetracyclines,Agriculture,High in soil & sediment; persistent; strong sorption
Chongqing,Levofloxacin,S. aureus resistance,13.2,% resistant strains,15.048387096774194,0.8771704180064308,-0.18907093599379252,Second,3,Western,10,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
Chongqing,Gentamicin,S. aureus resistance,7.7,% resistant strains,8.458064516129033,0.9103737604881769,-0.13546911913997814,Second,3,Western,10,Aminoglycosides,Clinical,Moderate persistence; found in sludge & hospital effluents
Chongqing,Chloramphenicol,S. aureus resistance,4,% resistant strains,5.84,0.684931506849315,-0.5459683691052926,Second,3,Western,10,Phenicols,Agriculture,Detected in aquaculture sediments and livestock soils
Chongqing,Rifampicin,S. aureus resistance,1.3,% resistant strains,1.4645161290322581,0.8876651982378855,-0.17191245876294758,Second,3,Western,10,Rifamycins,Clinical,Low environmental detection; specialized use
Sichuan,Penicillin G,S. aureus resistance,93.4,% resistant strains,90.80645161290323,1.0285612788632328,0.040627748241582995,Fourth,6,Western,19,β-Lactams,Clinical,Low environmental persistence (degrade quickly); found mainly in wastewater
Sichuan,Erythromycin,S. aureus resistance,56,% resistant strains,56.50322580645161,0.9910938570449875,-0.012906407120809224,Fourth,6,Western,19,Macrolides,Clinical,Higher in urban sludge; low agricultural use
Sichuan,Clindamycin,S. aureus resistance,31.5,% resistant strains,30.148387096774194,1.0448320136956988,0.06327100690935453,Fourth,6,Western,19,Lincosamides,Clinical + Agriculture,Moderate persistence; used for Gram-positive infections
Sichuan,Ciprofloxacin,S. aureus resistance,13.9,% resistant strains,15.596774193548388,0.8912099276111686,-0.16616279125382089,Fourth,6,Western,19,Quinolones,Clinical + Agriculture,Moderate in water & sediment; mobile but persistent
